id,sourcePath,examTypes,questionType,difficulty,kpGroup,archetypeId,taskFlavor,qualityScore,reasons,recommendedAction
papers/2026/2026-05-02-bulk2000-a03-b0371-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0371-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a03-b0371-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0371-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0379-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0379-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a03-b0379-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0379-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0379-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0379-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-02-bulk2000-a03-b0379-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0379-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0383-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0383-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a03-b0383-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0383-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0387-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0391-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0391-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a03-b0391-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0391-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0395-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0395-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a03-b0395-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0395-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0399-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0399-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a03-b0399-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0399-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a03-b0399-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0399-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a03-b0399-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a03-b0399-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0324-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0324-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a04-b0324-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0324-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0324-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0324-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-02-bulk2000-a04-b0324-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0324-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0328-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0328-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0328-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0328-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0332-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0332-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a04-b0332-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0332-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0332-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0332-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a04-b0332-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0332-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0336-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0336-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-02-bulk2000-a04-b0336-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0336-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0340-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0340-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0340-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0340-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0340-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0340-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a04-b0340-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0340-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0348-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0348-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-02-bulk2000-a04-b0348-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0348-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0352-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0352-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#2,papers/2026/2026-05-02-bulk2000-a04-b0352-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0352-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0352-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0352-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0352-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0352-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0356-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0360-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0360-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#2,papers/2026/2026-05-02-bulk2000-a04-b0360-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0360-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0360-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0360-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0360-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0360-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0364-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0364-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0364-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0364-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0364-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0364-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a04-b0364-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0364-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0368-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0368-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a04-b0368-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0368-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0372-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0372-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0372-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0372-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0372-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0372-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a04-b0372-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0372-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0376-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0376-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a04-b0376-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0376-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0384-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0384-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a04-b0384-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0384-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0388-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0388-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a04-b0388-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0388-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0392-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0392-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#2,papers/2026/2026-05-02-bulk2000-a04-b0392-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0392-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0392-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0392-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0392-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0392-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0396-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0396-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-a04-b0396-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0396-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0396-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0396-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-02-bulk2000-a04-b0396-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0396-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-queue_state_trace,queue_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-a04-b0400-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0400-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk2000-a04-b0400-gesp-7-medium-v01/question-bundles/2026-05-02-bulk2000-a04-b0400-gesp-7-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
papers/2026/2026-05-02-bulk2000-r01-b0337-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-r01-b0337-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json#0,papers/2026/2026-05-02-bulk2000-r01-b0337-gesp-6-medium-v01/question-bundles/2026-05-02-bulk2000-r01-b0337-gesp-6-medium-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-6,single_choice,medium,DS,inferred-stack_state_trace,stack_state_trace,0.84,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
